time,VNINDEX,VCB,BID,VIC,HPG,MSN,MWG,GAS
2015-03-26 07:00:00,0.56,,,,,,,
2015-03-27 07:00:00,0.55,,,,,,,
2015-03-30 07:00:00,0.55,,,,,,,
2015-03-31 07:00:00,0.55,,,,,,,
2015-04-01 07:00:00,0.54,,,,,,,
2015-04-02 07:00:00,0.55,,,,,,,
2015-04-03 07:00:00,0.55,,,,,,,
2015-04-06 07:00:00,0.54,,,,,,,
2015-04-07 07:00:00,0.55,,,,,,,
2015-04-08 07:00:00,0.55,,,,,,,
2015-04-09 07:00:00,0.55,,,,,,,
2015-04-10 07:00:00,0.55,,,,,,,
2015-04-13 07:00:00,0.56,,,,,,,
2015-04-14 07:00:00,0.56,,,,,,,
2015-04-15 07:00:00,0.56,,,,,,,
2015-04-16 07:00:00,0.57,,,,,,,
2015-04-17 07:00:00,0.57,,,,,,,
2015-04-20 07:00:00,0.57,,,,,,,
2015-04-21 07:00:00,0.56,,,,,,,
2015-04-22 07:00:00,0.56,,,,,,,
2015-04-23 07:00:00,0.56,,,,,,,
2015-04-24 07:00:00,0.57,,,,,,,
2015-04-27 07:00:00,0.56,,,,,,,
2015-05-04 07:00:00,0.55,,,,,,,
2015-05-05 07:00:00,0.55,,,,,,,
2015-05-06 07:00:00,0.55,,,,,,,
2015-05-07 07:00:00,0.55,,,,,,,
2015-05-08 07:00:00,0.55,,,,,,,
2015-05-11 07:00:00,0.55,,,,,,,
2015-05-12 07:00:00,0.54,,,,,,,
2015-05-13 07:00:00,0.54,,,,,,,
2015-05-14 07:00:00,0.54,,,,,,,
2015-05-15 07:00:00,0.54,,,,,,,
2015-05-18 07:00:00,0.53,,,,,,,
2015-05-19 07:00:00,0.54,,,,,,,
2015-05-20 07:00:00,0.55,,,,,,,
2015-05-21 07:00:00,0.55,,,,,,,
2015-05-22 07:00:00,0.56,,,,,,,
2015-05-25 07:00:00,0.56,,,,,,,
2015-05-26 07:00:00,0.57,,,,,,,
2015-05-27 07:00:00,0.57,,,,,,,
2015-05-28 07:00:00,0.57,,,,,,,
2015-05-29 07:00:00,0.57,,,,,,,
2015-06-01 07:00:00,0.57,,,,,,,
2015-06-02 07:00:00,0.57,,,,,,,
2015-06-03 07:00:00,0.57,,,,,,,
2015-06-04 07:00:00,0.57,,,,,,,
2015-06-05 07:00:00,0.58,,,,,,,
2015-06-08 07:00:00,0.58,,,,,,,
2015-06-09 07:00:00,0.57,,,,,,,
2015-06-10 07:00:00,0.57,,,,,,,
2015-06-11 07:00:00,0.58,,,,,,,
2015-06-12 07:00:00,0.58,,,,,,,
2015-06-15 07:00:00,0.59,,,,,,,
2015-06-16 07:00:00,0.58,,,,,,,
2015-06-17 07:00:00,0.58,,,,,,,
2015-06-18 07:00:00,0.58,,,,,,,
2015-06-19 07:00:00,0.59,,,,,,,
2015-06-22 07:00:00,0.59,,,,,,,
2015-06-23 07:00:00,0.59,,,,,,,
2015-06-24 07:00:00,0.59,,,,,,,
2015-06-25 07:00:00,0.59,,,,,,,
2015-06-26 07:00:00,0.58,,,,,,,
2015-06-29 07:00:00,0.59,,,,,,,
2015-06-30 07:00:00,0.59,,,,,,,
2015-07-01 07:00:00,0.59,,,,,,,
2015-07-02 07:00:00,0.61,,,,,,,
2015-07-03 07:00:00,0.62,,,,,,,
2015-07-06 07:00:00,0.63,,,,,,,
2015-07-07 07:00:00,0.63,,,,,,,
2015-07-08 07:00:00,0.62,,,,,,,
2015-07-09 07:00:00,0.62,,,,,,,
2015-07-10 07:00:00,0.63,,,,,,,
2015-07-13 07:00:00,0.63,,,,,,,
2015-07-14 07:00:00,0.64,,,,,,,
2015-07-15 07:00:00,0.63,,,,,,,
2015-07-16 07:00:00,0.63,,,,,,,
2015-07-17 07:00:00,0.63,,,,,,,
2015-07-20 07:00:00,0.62,,,,,,,
2015-07-21 07:00:00,0.62,,,,,,,
2015-07-22 07:00:00,0.63,,,,,,,
2015-07-23 07:00:00,0.63,,,,,,,
2015-07-24 07:00:00,0.63,,,,,,,
2015-07-27 07:00:00,0.64,,,,,,,
2015-07-28 07:00:00,0.63,,,,,,,
2015-07-29 07:00:00,0.62,,,,,,,
2015-07-30 07:00:00,0.63,,,,,,,
2015-07-31 07:00:00,0.62,,,,,,,
2015-08-03 07:00:00,0.61,,,,,,,
2015-08-04 07:00:00,0.6,,,,,,,
2015-08-05 07:00:00,0.61,,,,,,,
2015-08-06 07:00:00,0.6,,,,,,,
2015-08-07 07:00:00,0.6,,,,,,,
2015-08-10 07:00:00,0.61,,,,,,,
2015-08-11 07:00:00,0.61,,,,,,,
2015-08-12 07:00:00,0.6,,,,,,,
2015-08-13 07:00:00,0.59,,,,,,,
2015-08-14 07:00:00,0.59,,,,,,,
2015-08-17 07:00:00,0.57,,,,,,,
2015-08-18 07:00:00,0.58,,,,,,,
2015-08-19 07:00:00,0.58,,,,,,,
2015-08-20 07:00:00,0.57,,,,,,,
2015-08-21 07:00:00,0.56,,,,,,,
2015-08-24 07:00:00,0.53,,,,,,,
2015-08-25 07:00:00,0.53,,,,,,,
2015-08-26 07:00:00,0.55,,,,,,,
2015-08-27 07:00:00,0.56,,,,,,,
2015-08-28 07:00:00,0.57,,,,,,,
2015-08-31 07:00:00,0.56,,,,,,,
2015-09-01 07:00:00,0.56,,,,,,,
2015-09-03 07:00:00,0.55,,,,,,,
2015-09-04 07:00:00,0.56,,,,,,,
2015-09-07 07:00:00,0.55,,,,,,,
2015-09-08 07:00:00,0.57,,,,,,,
2015-09-09 07:00:00,0.57,,,,,,,
2015-09-10 07:00:00,0.57,,,,,,,
2015-09-11 07:00:00,0.57,,,,,,,
2015-09-14 07:00:00,0.56,,,,,,,
2015-09-15 07:00:00,0.56,,,,,,,
2015-09-16 07:00:00,0.56,,,,,,,
2015-09-17 07:00:00,0.56,,,,,,,
2015-09-18 07:00:00,0.57,,,,,,,
2015-09-21 07:00:00,0.57,,,,,,,
2015-09-22 07:00:00,0.57,,,,,,,
2015-09-23 07:00:00,0.57,,,,,,,
2015-09-24 07:00:00,0.57,,,,,,,
2015-09-25 07:00:00,0.57,,,,,,,
2015-09-28 07:00:00,0.56,,,,3.02,38.19,6.88,
2015-09-29 07:00:00,0.56,,,,3.01,37.94,6.77,
2015-09-30 07:00:00,0.56,,,,3.04,38.19,6.82,
2015-10-01 07:00:00,0.56,,,,3.07,38.45,6.88,
2015-10-02 07:00:00,0.56,,,,3.09,38.19,6.94,
2015-10-05 07:00:00,0.57,,,,3.14,38.19,6.99,
2015-10-06 07:00:00,0.58,,,,3.2,38.19,7.27,
2015-10-07 07:00:00,0.58,,,,3.15,38.19,7.38,
2015-10-08 07:00:00,0.59,,,,3.22,38.19,7.83,
2015-10-09 07:00:00,0.59,,,,3.24,38.19,7.61,
2015-10-12 07:00:00,0.59,,,,3.28,38.19,7.44,
2015-10-13 07:00:00,0.59,,,,3.24,38.19,7.49,
2015-10-14 07:00:00,0.59,,,,3.23,38.19,7.55,
2015-10-15 07:00:00,0.59,,,,3.23,38.19,7.66,
2015-10-16 07:00:00,0.59,,,,3.2,38.45,7.83,
2015-10-19 07:00:00,0.59,,,,3.2,38.45,7.89,
2015-10-20 07:00:00,0.59,,,,3.14,38.19,7.72,
2015-10-21 07:00:00,0.59,,,,3.12,38.19,7.49,
2015-10-22 07:00:00,0.6,,,,3.14,38.19,7.61,
2015-10-23 07:00:00,0.6,,,,3.18,38.19,7.61,
2015-10-26 07:00:00,0.6,,,,3.19,37.94,7.61,
2015-10-27 07:00:00,0.6,,,,3.17,38.19,7.55,
2015-10-28 07:00:00,0.6,,,,3.14,38.19,7.61,
2015-10-29 07:00:00,0.61,,,,3.15,37.94,8.11,
2015-10-30 07:00:00,0.61,,,,3.15,38.19,8.28,
2015-11-02 07:00:00,0.6,,,,3.12,37.94,8.17,
2015-11-03 07:00:00,0.61,,,,3.15,37.94,8.22,
2015-11-04 07:00:00,0.61,,,,3.11,38.45,8.17,
2015-11-05 07:00:00,0.62,,,,3.1,38.19,8.39,
2015-11-06 07:00:00,0.61,,,,3.1,38.45,8.17,
2015-11-09 07:00:00,0.61,,,,3.07,38.19,8.28,
2015-11-10 07:00:00,0.61,,,,3.05,37.94,8.22,
2015-11-11 07:00:00,0.6,,,,3.03,37.94,8.28,
2015-11-12 07:00:00,0.61,,,,3.01,37.94,8.5,
2015-11-13 07:00:00,0.61,,,,3.01,37.94,8.73,
2015-11-16 07:00:00,0.61,,,,2.96,37.94,8.89,
2015-11-17 07:00:00,0.61,,,,3.02,37.94,8.73,
2015-11-18 07:00:00,0.6,,,,3.01,37.68,8.78,
2015-11-19 07:00:00,0.6,,,,2.98,37.68,8.73,
2015-11-20 07:00:00,0.6,,,,2.99,37.42,8.84,
2015-11-23 07:00:00,0.6,,,,3.02,36.9,9.06,
2015-11-24 07:00:00,0.59,,,,3.01,36.39,9.17,
2015-11-25 07:00:00,0.6,,,,3.11,36.39,9.23,
2015-11-26 07:00:00,0.59,13.64,10.84,,3.17,36.13,9.06,21.55
2015-11-27 07:00:00,0.58,13.31,10.69,,3.13,35.61,8.67,21.25
2015-11-30 07:00:00,0.57,12.89,10.24,,3.05,36.13,8.39,20.41
2015-12-01 07:00:00,0.57,12.65,10.39,,3.03,36.39,8.45,20.31
2015-12-02 07:00:00,0.57,12.68,10.64,,3.06,36.65,8.56,20.31
2015-12-03 07:00:00,0.57,12.8,10.69,,3.06,36.9,8.5,19.97
2015-12-04 07:00:00,0.57,12.71,10.44,,3.03,37.16,8.5,19.97
2015-12-07 07:00:00,0.56,12.26,10.29,11.42,2.99,37.16,8.45,19.52
2015-12-08 07:00:00,0.57,12.95,10.54,11.44,3.03,37.16,8.61,19.47
2015-12-09 07:00:00,0.57,12.44,10.34,11.28,2.98,36.9,8.39,19.17
2015-12-10 07:00:00,0.56,12.38,10.19,11.15,2.94,36.9,8.28,18.88
2015-12-11 07:00:00,0.56,12.41,10.09,11.2,2.98,36.65,8.45,19.02
2015-12-14 07:00:00,0.56,12.5,10.04,11.15,3.06,35.87,8.5,18.53
2015-12-15 07:00:00,0.57,12.98,10.04,11.2,3.06,35.87,8.56,18.88
2015-12-16 07:00:00,0.57,13.07,10.34,11.26,3.05,35.61,8.78,19.02
2015-12-17 07:00:00,0.58,13.22,10.79,11.31,3.04,35.1,8.84,18.78
2015-12-18 07:00:00,0.57,12.38,10.69,10.8,3.04,36.65,8.78,18.63
2015-12-21 07:00:00,0.57,12.77,10.39,11.2,3.0,35.1,8.84,18.18
2015-12-22 07:00:00,0.57,12.77,10.49,11.23,2.97,35.1,8.73,18.28
2015-12-23 07:00:00,0.56,12.74,10.39,11.26,2.95,35.61,8.78,18.33
2015-12-24 07:00:00,0.57,12.68,10.29,11.34,2.95,36.39,8.84,18.53
2015-12-25 07:00:00,0.57,12.77,10.24,11.44,2.95,38.71,8.67,18.58
2015-12-28 07:00:00,0.57,12.77,10.14,11.74,2.89,41.29,8.89,18.23
2015-12-29 07:00:00,0.58,13.22,10.39,12.28,2.89,40.26,8.89,18.08
2015-12-30 07:00:00,0.58,13.31,10.44,12.42,2.93,39.74,9.06,18.08
2015-12-31 07:00:00,0.58,13.19,10.34,12.34,2.92,40.0,8.78,17.94
2016-01-04 07:00:00,0.57,12.98,10.14,12.82,2.88,38.97,8.84,17.94
2016-01-05 07:00:00,0.57,12.77,10.09,12.82,2.85,38.71,8.84,17.89
2016-01-06 07:00:00,0.57,12.92,10.14,12.82,2.9,39.23,8.78,17.98
2016-01-07 07:00:00,0.57,12.77,9.69,12.96,2.82,40.0,8.5,17.09
2016-01-08 07:00:00,0.56,12.68,9.44,12.96,2.77,39.49,8.39,17.34
2016-01-11 07:00:00,0.56,12.59,9.54,13.04,2.77,39.23,8.28,17.34
2016-01-12 07:00:00,0.56,12.83,9.69,12.96,2.8,39.49,8.39,17.19
2016-01-13 07:00:00,0.56,12.71,9.54,12.93,2.75,38.71,8.33,17.34
2016-01-14 07:00:00,0.55,12.56,9.29,12.96,2.65,38.19,8.22,17.04
2016-01-15 07:00:00,0.54,12.2,8.93,12.82,2.55,36.13,8.11,16.99
2016-01-18 07:00:00,0.53,11.6,8.33,12.82,2.48,36.13,7.72,15.8
2016-01-19 07:00:00,0.54,12.11,8.58,12.82,2.52,36.65,7.94,15.8
2016-01-20 07:00:00,0.53,12.02,8.48,12.79,2.52,36.9,7.83,15.21
2016-01-21 07:00:00,0.52,11.84,7.93,12.9,2.55,36.9,7.72,14.86
2016-01-22 07:00:00,0.52,11.9,7.53,13.04,2.56,36.65,7.61,15.85
2016-01-25 07:00:00,0.54,12.53,8.03,13.04,2.72,38.19,8.05,16.94
2016-01-26 07:00:00,0.54,12.2,8.28,12.96,2.64,37.94,7.94,17.59
2016-01-27 07:00:00,0.54,12.17,8.63,12.82,2.68,37.94,8.0,18.08
2016-01-28 07:00:00,0.54,12.17,8.28,13.04,2.65,37.68,7.83,18.18
2016-01-29 07:00:00,0.55,12.44,8.43,12.85,2.75,37.42,8.05,19.42
2016-02-01 07:00:00,0.54,12.23,8.18,12.69,2.67,36.9,8.05,18.58
2016-02-02 07:00:00,0.54,12.14,8.13,12.69,2.68,36.39,8.05,17.84
2016-02-03 07:00:00,0.54,11.9,8.23,12.69,2.68,37.16,8.05,18.93
2016-02-04 07:00:00,0.54,12.02,8.13,12.69,2.7,37.94,8.05,18.83
2016-02-05 07:00:00,0.54,12.05,8.23,12.58,2.7,37.94,8.22,18.83
2016-02-15 07:00:00,0.54,12.11,8.23,12.28,2.64,37.16,8.11,18.93
2016-02-16 07:00:00,0.55,12.11,8.18,12.31,2.67,37.16,8.11,19.82
2016-02-17 07:00:00,0.55,11.96,8.03,12.28,2.67,37.16,8.05,19.52
2016-02-18 07:00:00,0.55,12.11,8.08,12.42,2.68,37.16,8.33,20.66
2016-02-19 07:00:00,0.55,12.05,8.28,12.17,2.7,36.9,8.28,21.06
2016-02-22 07:00:00,0.56,12.14,8.63,12.2,2.72,38.45,8.5,21.25
2016-02-23 07:00:00,0.56,12.32,8.53,12.31,2.72,38.19,8.61,21.45
2016-02-24 07:00:00,0.57,12.71,9.09,12.25,2.72,37.94,8.67,21.2
2016-02-25 07:00:00,0.56,12.56,9.19,12.28,2.73,37.16,8.5,20.71
2016-02-26 07:00:00,0.57,12.62,9.24,12.15,2.84,38.19,8.45,21.06
2016-02-29 07:00:00,0.56,12.32,8.88,11.9,2.79,37.16,8.39,21.16
2016-03-01 07:00:00,0.56,12.23,8.88,11.9,2.74,37.16,8.45,21.6
2016-03-02 07:00:00,0.57,12.53,9.19,12.15,2.72,37.68,8.84,21.85
2016-03-03 07:00:00,0.57,12.5,9.14,12.25,2.7,38.45,8.84,22.39
2016-03-04 07:00:00,0.57,12.56,9.09,12.36,2.75,38.45,8.89,22.94
2016-03-07 07:00:00,0.58,12.56,8.98,12.36,2.78,38.45,8.84,24.47
2016-03-08 07:00:00,0.57,12.5,8.93,12.52,2.89,38.71,8.78,23.88
2016-03-09 07:00:00,0.57,12.44,8.73,12.55,2.85,38.97,8.73,23.48
2016-03-10 07:00:00,0.58,12.5,8.88,12.55,2.86,38.45,8.84,23.93
2016-03-11 07:00:00,0.58,12.5,8.88,12.25,2.88,37.94,8.89,23.83
2016-03-14 07:00:00,0.58,12.53,8.88,12.25,3.0,38.71,8.89,23.88
2016-03-15 07:00:00,0.57,12.62,8.78,12.15,3.0,37.94,8.89,23.04
2016-03-16 07:00:00,0.58,12.98,8.88,12.04,2.99,37.68,8.61,23.24
2016-03-17 07:00:00,0.58,12.83,8.88,12.15,3.0,37.42,8.61,24.27
2016-03-18 07:00:00,0.58,12.77,8.83,11.9,2.97,36.9,8.61,23.91
2016-03-21 07:00:00,0.57,12.89,8.83,12.2,2.98,36.13,8.73,23.29
2016-03-22 07:00:00,0.57,13.01,8.68,12.28,2.95,36.13,8.61,23.55
2016-03-23 07:00:00,0.57,12.89,8.83,12.25,2.93,37.16,8.73,24.01
2016-03-24 07:00:00,0.57,12.65,8.63,12.17,2.88,37.94,8.78,23.34
2016-03-25 07:00:00,0.57,12.86,8.68,12.36,2.9,38.19,8.78,23.39
2016-03-28 07:00:00,0.58,12.86,8.63,12.6,2.99,38.45,8.73,23.39
2016-03-29 07:00:00,0.57,12.62,8.48,12.63,2.98,37.42,8.67,22.51
2016-03-30 07:00:00,0.57,12.65,8.48,12.69,2.95,37.42,8.61,22.25
2016-03-31 07:00:00,0.56,12.32,8.38,12.74,2.95,36.9,8.45,21.22
2016-04-01 07:00:00,0.56,12.29,8.33,12.74,2.9,36.65,8.45,21.48
2016-04-04 07:00:00,0.56,12.29,8.28,12.71,2.92,36.13,8.39,20.91
2016-04-05 07:00:00,0.56,12.32,8.33,12.71,2.93,36.39,8.5,21.22
2016-04-06 07:00:00,0.57,12.62,8.48,12.85,3.02,36.65,8.45,22.25
2016-04-07 07:00:00,0.57,12.53,8.48,12.74,3.01,36.65,8.5,22.82
2016-04-08 07:00:00,0.57,12.44,8.43,12.82,3.08,35.87,8.56,22.82
2016-04-11 07:00:00,0.58,12.5,8.38,13.63,3.15,36.65,8.61,23.29
2016-04-12 07:00:00,0.58,12.65,8.13,14.04,3.17,36.13,8.56,23.55
2016-04-13 07:00:00,0.58,12.59,7.93,14.04,3.11,35.61,8.5,23.91
2016-04-14 07:00:00,0.58,12.71,7.98,14.17,3.14,35.87,8.45,23.75
2016-04-15 07:00:00,0.58,12.77,8.03,14.04,3.13,35.87,8.5,23.96
2016-04-19 07:00:00,0.57,12.74,7.83,13.42,3.09,35.61,8.28,22.93
2016-04-20 07:00:00,0.57,12.86,7.88,13.63,3.12,34.84,8.28,23.18
2016-04-21 07:00:00,0.58,12.89,7.98,13.9,3.15,36.13,8.28,24.63
2016-04-22 07:00:00,0.59,13.73,8.53,14.71,3.27,35.61,8.28,25.62
2016-04-25 07:00:00,0.59,13.79,8.78,14.17,3.3,35.36,8.61,25.0
2016-04-26 07:00:00,0.6,14.18,8.68,14.58,3.3,35.61,8.56,25.62
2016-04-27 07:00:00,0.59,13.82,8.53,14.3,3.27,35.87,8.5,26.13
2016-04-28 07:00:00,0.59,13.88,8.28,14.04,3.25,35.61,8.5,26.39
2016-04-29 07:00:00,0.6,13.82,8.78,14.17,3.35,36.13,8.39,26.39
2016-05-04 07:00:00,0.6,13.85,8.68,13.77,3.51,36.65,8.67,26.13
2016-05-05 07:00:00,0.6,14.15,8.88,13.9,3.51,36.65,8.78,25.88
2016-05-06 07:00:00,0.61,14.6,9.09,14.17,3.41,37.42,8.95,26.13
2016-05-09 07:00:00,0.6,14.42,8.93,14.04,3.4,36.9,8.95,26.39
2016-05-10 07:00:00,0.61,14.6,9.19,14.04,3.35,36.9,8.9,26.39
2016-05-11 07:00:00,0.61,14.72,9.34,14.44,3.46,37.16,8.95,26.91
2016-05-12 07:00:00,0.61,14.42,9.39,14.44,3.41,37.16,8.84,27.17
2016-05-13 07:00:00,0.61,14.3,9.39,14.44,3.33,36.39,8.67,27.95
2016-05-16 07:00:00,0.62,14.51,9.34,14.84,3.32,36.65,8.67,28.72
2016-05-17 07:00:00,0.62,14.51,9.54,14.71,3.36,36.65,8.78,30.53
2016-05-18 07:00:00,0.62,14.72,9.54,14.44,3.31,36.9,8.78,30.02
2016-05-19 07:00:00,0.62,14.45,9.34,14.44,3.32,36.13,8.72,29.76
2016-05-20 07:00:00,0.61,14.24,9.19,13.9,3.32,35.87,8.78,29.76
2016-05-23 07:00:00,0.61,13.85,8.98,14.04,3.37,35.87,9.12,29.24
2016-05-24 07:00:00,0.61,13.79,8.98,14.04,3.37,36.65,9.52,29.24
2016-05-25 07:00:00,0.61,13.82,8.98,14.04,3.37,36.13,9.58,29.76
2016-05-26 07:00:00,0.6,13.61,8.78,13.77,3.32,35.61,9.41,29.5
2016-05-27 07:00:00,0.61,13.61,8.93,13.9,3.33,35.61,9.64,29.24
2016-05-30 07:00:00,0.61,14.06,9.09,14.44,3.39,35.61,9.75,29.5
2016-05-31 07:00:00,0.62,14.03,9.14,14.17,3.39,35.87,9.81,31.05
2016-06-01 07:00:00,0.62,14.09,9.19,14.44,3.45,35.61,9.75,31.05
2016-06-02 07:00:00,0.62,14.15,9.29,14.44,3.53,35.61,9.75,31.83
2016-06-03 07:00:00,0.62,14.21,9.19,14.58,3.57,35.61,10.04,31.31
2016-06-06 07:00:00,0.62,14.36,9.14,14.44,3.55,35.36,10.49,31.31
2016-06-07 07:00:00,0.62,14.45,9.09,14.71,3.64,35.61,10.89,31.83
2016-06-08 07:00:00,0.63,14.39,9.19,14.71,3.7,36.13,10.78,31.31
2016-06-09 07:00:00,0.63,14.45,9.44,14.71,3.68,35.87,10.55,32.09
2016-06-10 07:00:00,0.63,14.57,9.34,14.58,3.71,36.13,10.72,31.31
2016-06-13 07:00:00,0.62,14.54,9.19,14.17,3.66,35.61,10.72,31.05
2016-06-14 07:00:00,0.63,14.51,9.09,14.44,3.8,35.61,11.43,31.05
2016-06-15 07:00:00,0.63,14.36,9.09,14.44,3.81,35.36,11.37,31.83
2016-06-16 07:00:00,0.63,14.33,9.03,14.44,3.82,35.36,11.66,31.05
2016-06-17 07:00:00,0.62,14.15,9.03,14.04,3.75,36.65,11.43,30.79
2016-06-20 07:00:00,0.63,14.09,9.03,14.44,3.85,35.87,12.23,31.83
2016-06-21 07:00:00,0.63,14.12,9.03,14.58,3.93,35.61,12.34,31.31
2016-06-22 07:00:00,0.63,14.06,8.98,14.17,3.97,35.61,12.34,31.31
2016-06-23 07:00:00,0.63,14.42,9.03,14.3,4.02,35.61,13.14,31.57
2016-06-24 07:00:00,0.62,14.06,8.88,14.04,3.89,34.84,13.94,31.05
2016-06-27 07:00:00,0.62,13.88,8.78,14.52,3.91,34.58,13.94,31.31
2016-06-28 07:00:00,0.62,13.94,8.78,14.3,3.88,34.58,13.6,31.31
2016-06-29 07:00:00,0.63,14.21,8.83,14.4,3.94,34.58,14.29,32.09
2016-06-30 07:00:00,0.63,14.21,8.78,14.82,3.97,34.32,14.06,32.34
2016-07-01 07:00:00,0.64,14.27,8.73,15.3,3.99,34.58,14.06,33.9
2016-07-04 07:00:00,0.65,14.78,8.78,15.3,4.0,34.58,14.17,34.41
2016-07-05 07:00:00,0.65,15.17,9.03,15.3,4.03,34.84,14.06,33.9
2016-07-06 07:00:00,0.65,15.02,8.98,15.3,4.11,34.58,14.06,33.38
2016-07-07 07:00:00,0.66,15.32,8.98,15.44,4.29,34.58,14.97,34.67
2016-07-08 07:00:00,0.66,15.32,8.93,15.44,4.28,34.58,14.86,34.16
2016-07-11 07:00:00,0.65,15.62,8.93,15.3,4.06,34.58,15.09,33.12
2016-07-12 07:00:00,0.66,16.22,8.93,15.6,4.12,34.58,15.43,33.38
2016-07-13 07:00:00,0.68,17.27,9.29,16.5,4.17,34.58,16.0,34.16
2016-07-14 07:00:00,0.67,16.82,9.34,16.05,4.03,34.84,16.0,33.38
2016-07-15 07:00:00,0.66,16.22,9.29,16.34,4.07,34.84,15.66,33.12
2016-07-18 07:00:00,0.67,16.67,9.34,16.2,4.24,35.61,15.89,33.64
2016-07-19 07:00:00,0.67,16.82,9.03,15.6,4.21,34.84,16.0,33.12
2016-07-20 07:00:00,0.66,16.52,8.88,15.0,4.12,34.58,15.2,32.34
2016-07-21 07:00:00,0.66,16.67,8.88,15.14,4.13,34.84,14.74,32.6
2016-07-22 07:00:00,0.65,15.62,8.88,15.0,4.03,34.58,15.43,31.83
2016-07-25 07:00:00,0.65,15.92,8.83,15.14,4.1,34.58,15.2,32.09
2016-07-26 07:00:00,0.65,15.92,8.78,15.14,4.24,34.32,14.86,30.53
2016-07-27 07:00:00,0.66,16.37,8.88,15.3,4.33,34.07,14.86,31.31
2016-07-28 07:00:00,0.66,16.52,8.83,15.74,4.47,34.07,15.2,30.02
2016-07-29 07:00:00,0.65,16.22,8.83,15.3,4.46,33.03,15.31,30.27
2016-08-01 07:00:00,0.65,15.92,8.83,15.44,4.42,33.03,14.86,31.05
2016-08-02 07:00:00,0.64,15.47,8.58,15.3,4.28,31.74,14.17,30.79
2016-08-03 07:00:00,0.63,15.17,8.58,14.78,4.33,31.74,14.17,30.53
2016-08-04 07:00:00,0.63,15.62,8.48,14.24,4.27,32.0,14.74,30.79
2016-08-05 07:00:00,0.63,15.32,8.38,13.41,4.32,31.74,15.09,30.79
2016-08-08 07:00:00,0.63,15.62,8.33,13.41,4.29,30.71,15.09,31.31
2016-08-09 07:00:00,0.64,15.92,8.28,13.65,4.34,31.23,14.97,31.83
2016-08-10 07:00:00,0.65,16.07,8.48,14.58,4.54,31.23,15.09,32.09
2016-08-11 07:00:00,0.66,16.82,8.68,14.7,4.61,31.49,15.89,32.09
2016-08-12 07:00:00,0.66,16.37,8.58,14.7,4.59,31.23,15.66,32.6
2016-08-15 07:00:00,0.66,16.37,8.58,14.7,4.64,30.97,16.11,33.12
2016-08-16 07:00:00,0.66,16.22,8.48,14.36,4.71,30.71,16.57,32.86
2016-08-17 07:00:00,0.66,15.92,8.48,14.36,4.87,30.71,17.6,32.86
2016-08-18 07:00:00,0.66,15.92,8.38,14.36,4.89,32.78,17.26,32.09
2016-08-19 07:00:00,0.66,16.07,8.33,14.3,4.83,34.84,17.37,33.38
2016-08-22 07:00:00,0.66,16.07,8.28,14.07,4.86,33.55,17.26,33.9
2016-08-23 07:00:00,0.66,15.92,8.28,14.54,4.94,32.52,17.49,32.86
2016-08-24 07:00:00,0.66,16.22,8.18,14.54,4.91,31.74,16.69,32.86
2016-08-25 07:00:00,0.66,16.22,8.18,14.48,5.11,31.74,16.23,32.09
2016-08-26 07:00:00,0.67,17.27,8.23,14.4,5.06,32.52,16.34,32.86
2016-08-29 07:00:00,0.67,17.27,8.28,14.4,4.93,34.58,15.66,32.6
2016-08-30 07:00:00,0.67,16.67,8.28,14.42,4.98,36.13,16.46,33.38
2016-08-31 07:00:00,0.67,16.22,8.23,14.42,5.09,35.61,16.46,33.12
2016-09-01 07:00:00,0.67,15.77,8.23,14.4,5.04,34.58,16.34,32.86
2016-09-05 07:00:00,0.66,15.17,8.23,14.36,4.99,34.58,16.57,32.6
2016-09-06 07:00:00,0.66,15.17,8.08,14.36,5.03,35.1,16.69,33.12
2016-09-07 07:00:00,0.66,15.17,8.08,14.24,5.23,35.1,16.46,32.6
2016-09-08 07:00:00,0.67,15.17,8.18,14.34,5.33,35.36,16.46,33.38
2016-09-09 07:00:00,0.67,16.02,8.18,14.64,5.26,35.61,16.0,33.38
2016-09-12 07:00:00,0.66,15.5,8.18,14.94,5.11,35.61,15.43,32.65
2016-09-13 07:00:00,0.66,14.9,8.13,14.72,5.19,35.36,15.83,32.86
2016-09-14 07:00:00,0.66,15.11,7.98,14.48,5.18,34.48,15.52,32.86
2016-09-15 07:00:00,0.66,14.9,7.98,15.14,5.25,33.55,15.13,32.6
2016-09-16 07:00:00,0.65,14.49,7.96,15.8,5.29,33.55,15.33,32.71
2016-09-19 07:00:00,0.66,15.17,7.93,15.54,5.42,35.1,14.97,33.12
2016-09-20 07:00:00,0.66,15.5,8.03,15.65,5.4,36.23,15.26,34.16
2016-09-21 07:00:00,0.67,15.5,8.08,16.05,5.42,36.39,15.43,34.98
2016-09-22 07:00:00,0.67,15.52,8.06,16.16,5.49,36.65,15.76,35.09
2016-09-23 07:00:00,0.67,15.46,8.06,16.29,5.45,36.65,15.66,35.5
2016-09-26 07:00:00,0.68,15.56,8.01,16.42,5.46,36.59,15.43,35.45
2016-09-27 07:00:00,0.68,15.98,8.43,16.88,5.5,36.44,15.53,35.86
2016-09-28 07:00:00,0.69,16.14,8.71,16.4,5.55,34.84,15.71,36.23
2016-09-29 07:00:00,0.69,15.85,8.53,16.51,5.51,35.2,15.84,37.88
